Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_log_return,rolling_60d_return,mean_10y,std_10y,zscore_10y,mean_5y,std_5y,zscore_5y,mean_3y,std_3y,zscore_3y,is_positive,streak_id,consecutive_days,ath,drawdown,in_correction
2010-07-16 00:00:00-04:00,1093.8499755859375,1093.8499755859375,1063.3199462890625,1064.8800048828125,5297350000,0.0,0.0,-0.02924290970075012,,,,,,,,,,,-1,29,-1,1202.260009765625,-0.11426813149145175,True
2010-07-19 00:00:00-04:00,1066.8499755859375,1074.699951171875,1061.1099853515625,1071.25,4089500000,0.0,0.0,0.005964069587908596,,,,,,,,,,,1,30,1,1202.260009765625,-0.10896978083065809,True
2010-07-20 00:00:00-04:00,1064.530029296875,1083.93994140625,1056.8800048828125,1083.47998046875,4713280000,0.0,0.0,0.011351874168992774,,,,,,,,,,,1,30,2,1202.260009765625,-0.09879728871629907,False
2010-07-21 00:00:00-04:00,1086.6700439453125,1088.9599609375,1065.25,1069.5899658203125,4747180000,0.0,0.0,-0.012902699582286207,,,,,,,,,,,-1,31,-1,1202.260009765625,-0.1103505422019118,True
2010-07-22 00:00:00-04:00,1072.1400146484375,1097.5,1072.1400146484375,1093.6700439453125,4826900000,0.0,0.0,0.022263687822425646,,,,,,,,,,,1,32,1,1202.260009765625,-0.09032153189681624,False
2010-07-23 00:00:00-04:00,1092.1700439453125,1103.72998046875,1087.8800048828125,1102.6600341796875,4524570000,0.0,0.0,0.00818642018434479,,,,,,,,,,,1,32,2,1202.260009765625,-0.08284395619659182,False
2010-07-26 00:00:00-04:00,1102.8900146484375,1115.010009765625,1101.300048828125,1115.010009765625,4009650000,0.0,0.0,0.01113790871672976,,,,,,,,,,,1,32,3,1202.260009765625,-0.07257165612371069,False
2010-07-27 00:00:00-04:00,1117.3599853515625,1120.949951171875,1109.780029296875,1113.8399658203125,4725690000,0.0,0.0,-0.0010499083075197902,,,,,,,,,,,-1,33,-1,1202.260009765625,-0.07354485986982931,False
2010-07-28 00:00:00-04:00,1112.8399658203125,1114.6600341796875,1103.1099853515625,1106.1300048828125,4002390000,0.0,0.0,-0.006946032638280118,-0.0833356857070819,,,,,,,,,,-1,33,-2,1202.260009765625,-0.07995774965645959,False
2010-07-29 00:00:00-04:00,1108.0699462890625,1115.9000244140625,1092.8199462890625,1101.530029296875,4612420000,0.0,0.0,-0.004167292220516642,-0.06337577797018032,,,,,,,,,,-1,33,-3,1202.260009765625,-0.08378385677852401,False
2010-07-30 00:00:00-04:00,1098.43994140625,1106.43994140625,1088.010009765625,1101.5999755859375,4006450000,0.0,0.0,6.349719619899018e-05,-0.05670393897320118,,,,,,,,,,1,34,1,1202.260009765625,-0.08372567777523492,False
2010-08-02 00:00:00-04:00,1107.530029296875,1127.300048828125,1107.530029296875,1125.8599853515625,4144180000,0.0,0.0,0.021783528781166763,-0.0020319695480707227,,,,,,,,,,1,34,2,1202.260009765625,-0.06354700629937474,False
2010-08-03 00:00:00-04:00,1125.3399658203125,1125.43994140625,1116.760009765625,1120.4599609375,4071820000,0.0,0.0,-0.004807894641330393,0.008586781991506233,,,,,,,,,,-1,35,-1,1202.260009765625,-0.06803856750094478,False
2010-08-04 00:00:00-04:00,1121.06005859375,1128.75,1119.4599609375,1127.239990234375,4057850000,0.0,0.0,0.006032878060028029,-0.028415044094081292,,,,,,,,,,1,36,1,1202.260009765625,-0.06239916400935169,False
2010-08-05 00:00:00-04:00,1125.780029296875,1126.56005859375,1118.81005859375,1125.81005859375,3685560000,0.0,0.0,-0.0012693298432147424,-0.0262812980188297,,,,,,,,,,-1,37,-1,1202.260009765625,-0.06358853372057062,False
2010-08-06 00:00:00-04:00,1122.0699462890625,1123.06005859375,1107.1700439453125,1121.6400146484375,3857890000,0.0,0.0,-0.0037109155663972966,-0.043638205987051544,,,,,,,,,,-1,37,-2,1202.260009765625,-0.06705703796377956,False
2010-08-09 00:00:00-04:00,1122.800048828125,1129.239990234375,1120.9100341796875,1127.7900390625,3979360000,0.0,0.0,0.005468087107405527,-0.025950618990420858,,,,,,,,,,1,38,1,1202.260009765625,-0.06194165163793693,False
2010-08-10 00:00:00-04:00,1122.9200439453125,1127.1600341796875,1111.5799560546875,1121.06005859375,3979360000,0.0,0.0,-0.005985281603927613,-0.01295691920639873,,,,,,,,,,-1,39,-1,1202.260009765625,-0.06753942617429698,False
2010-08-11 00:00:00-04:00,1116.8900146484375,1116.8900146484375,1088.550048828125,1089.469970703125,4511860000,0.0,0.0,-0.028583405997961563,-0.04264907882536862,,,,,,,,,,-1,39,-2,1202.260009765625,-0.093815013513165,False
2010-08-12 00:00:00-04:00,1081.47998046875,1086.719970703125,1076.68994140625,1083.6099853515625,4521050000,0.0,0.0,-0.005393266400071399,-0.033744713440442414,,,,,,,,,,-1,39,-3,1202.260009765625,-0.09868915496673034,False
2010-08-13 00:00:00-04:00,1082.219970703125,1086.25,1079.0,1079.25,3328890000,0.0,0.0,-0.004031690712189038,-0.03263293529261589,,,,,,,,,,-1,39,-4,1202.260009765625,-0.10231564617175051,True
2010-08-16 00:00:00-04:00,1077.489990234375,1082.6199951171875,1069.489990234375,1079.3800048828125,3142450000,0.0,0.0,0.00012045128871151444,0.007243311833861866,,,,,,,,,,1,40,1,1202.260009765625,-0.10220751242218178,True
2010-08-17 00:00:00-04:00,1081.1600341796875,1100.1400146484375,1081.1600341796875,1092.5400390625,3968210000,0.0,0.0,0.012118489601347648,0.004449168849505197,,,,,,,,,,1,40,2,1202.260009765625,-0.09126143247874842,False
2010-08-18 00:00:00-04:00,1092.0799560546875,1099.77001953125,1085.760009765625,1094.1600341796875,3724260000,0.0,0.0,0.0014816804859392602,0.018922895659132098,,,,,,,,,,1,40,3,1202.260009765625,-0.08991397427168112,False
2010-08-19 00:00:00-04:00,1092.43994140625,1092.43994140625,1070.6600341796875,1075.6300048828125,4290540000,0.0,0.0,-0.01708043585689712,0.0014885850375823942,,,,,,,,,,-1,41,-1,1202.260009765625,-0.1053266380435447,True
2010-08-20 00:00:00-04:00,1075.6300048828125,1075.6300048828125,1063.9100341796875,1071.68994140625,3761570000,0.0,0.0,-0.003669753922919338,0.0034959098083147417,,,,,,,,,,-1,41,-2,1202.260009765625,-0.10860385216075599,True
2010-08-23 00:00:00-04:00,1073.3599853515625,1081.5799560546875,1067.0799560546875,1067.3599853515625,3210950000,0.0,0.0,-0.0040484907945532,-0.03289989275491557,,,,,,,,,,-1,41,-3,1202.260009765625,-0.11220536599263635,True
2010-08-24 00:00:00-04:00,1063.199951171875,1063.199951171875,1046.6800537109375,1051.8699951171875,4436330000,0.0,0.0,-0.014618768361991257,-0.03506676877150097,,,,,,,,,,-1,41,-4,1202.260009765625,-0.12508942610322316,True
2010-08-25 00:00:00-04:00,1048.97998046875,1059.3800048828125,1039.8299560546875,1055.3299560546875,4360190000,0.0,0.0,0.003283944691638116,-0.014468470755264144,,,,,,,,,,1,42,1,1202.260009765625,-0.12221154535413752,True
2010-08-26 00:00:00-04:00,1056.280029296875,1061.449951171875,1045.4000244140625,1047.219970703125,3646710000,0.0,0.0,-0.007714466580892417,-0.04769736544449938,,,,,,,,,,-1,43,-1,1202.260009765625,-0.1289571621805206,True
2010-08-27 00:00:00-04:00,1049.27001953125,1065.2099609375,1039.699951171875,1064.5899658203125,4102460000,0.0,0.0,0.016450710403283032,-0.035289847024658844,,,,,,,,,,1,44,1,1202.260009765625,-0.11450937636372904,True
2010-08-30 00:00:00-04:00,1062.9000244140625,1064.4000244140625,1048.7900390625,1048.9200439453125,2917990000,0.0,0.0,-0.014828611113085734,-0.01510101604791351,,,,,,,,,,-1,45,-1,1202.260009765625,-0.12754309764508046,True
2010-08-31 00:00:00-04:00,1046.8800048828125,1055.1400146484375,1040.8800048828125,1049.3299560546875,4038770000,0.0,0.0,0.00039071808849260096,-0.0010858317937052601,,,,,,,,,,1,46,1,1202.260009765625,-0.1272021463483182,True
2010-09-01 00:00:00-04:00,1049.719970703125,1081.300048828125,1049.719970703125,1080.2900390625,4396880000,0.0,0.0,0.029077736386750194,0.017075636949525998,,,,,,,,,,1,46,2,1202.260009765625,-0.10145057617520063,True
2010-09-02 00:00:00-04:00,1080.6600341796875,1090.0999755859375,1080.3900146484375,1090.0999755859375,3704210000,0.0,0.0,0.00903985298673457,0.03207488667814872,,,,,,,,,,1,46,3,1202.260009765625,-0.09329099634741454,False
2010-09-03 00:00:00-04:00,1093.6099853515625,1105.0999755859375,1093.6099853515625,1104.510009765625,3534500000,0.0,0.0,0.013132393793160998,0.016127434805132713,,,,,,,,,,1,46,4,1202.260009765625,-0.08130520786352688,False
2010-09-07 00:00:00-04:00,1102.5999755859375,1102.5999755859375,1091.1500244140625,1091.8399658203125,3107380000,0.0,0.0,-0.011537491412768315,0.0002198276497469974,,,,,,,,,,-1,47,-1,1202.260009765625,-0.09184373018182512,False
2010-09-08 00:00:00-04:00,1092.3599853515625,1103.260009765625,1092.3599853515625,1098.8699951171875,3224640000,0.0,0.0,0.0064180594909031665,0.008444181072406702,,,,,,,,,,1,48,1,1202.260009765625,-0.08599638498214118,False
2010-09-09 00:00:00-04:00,1101.1500244140625,1110.27001953125,1101.1500244140625,1104.1800537109375,3387770000,0.0,0.0,0.0048206520589967215,-0.009957617467096848,,,,,,,,,,1,48,2,1202.260009765625,-0.08157965436595345,False
2010-09-10 00:00:00-04:00,1104.5699462890625,1110.8800048828125,1103.9200439453125,1109.550048828125,3061160000,0.0,0.0,0.004851545040690317,-0.004549983072311121,,,,,,,,,,1,48,3,1202.260009765625,-0.07711307053752323,False
2010-09-13 00:00:00-04:00,1113.3800048828125,1123.8699951171875,1113.3800048828125,1121.9000244140625,4521050000,0.0,0.0,0.01106912660314444,0.005236957718443819,,,,,,,,,,1,48,4,1202.260009765625,-0.0668407704646421,False
2010-09-14 00:00:00-04:00,1121.1600341796875,1127.3599853515625,1115.5799560546875,1121.0999755859375,4521050000,0.0,0.0,-0.0007133739296067345,0.0032073196503822807,,,,,,,,,,-1,49,-1,1202.260009765625,-0.06750622454414772,False
2010-09-15 00:00:00-04:00,1119.4300537109375,1126.4599609375,1114.6300048828125,1125.0699462890625,3369840000,0.0,0.0,0.003534883802268771,0.01060650139604998,,,,,,,,,,1,50,1,1202.260009765625,-0.06420413458783375,False
2010-09-16 00:00:00-04:00,1123.8900146484375,1125.43994140625,1118.8800048828125,1124.6600341796875,3364080000,0.0,0.0,-0.0003644100558466401,0.026443316427192855,,,,,,,,,,-1,51,-1,1202.260009765625,-0.06454508588459601,False
2010-09-17 00:00:00-04:00,1126.3900146484375,1131.469970703125,1122.4300537109375,1125.5899658203125,4086140000,0.0,0.0,0.0008265141149324639,0.03025976980319387,,,,,,,,,,1,52,1,1202.260009765625,-0.0637715995895588,False
2010-09-20 00:00:00-04:00,1126.5699462890625,1144.8599853515625,1126.5699462890625,1142.7099609375,3364080000,0.0,0.0,0.015095287889557545,0.062301340897702694,,,,,,,,,,1,52,2,1202.260009765625,-0.04953175548085809,False
2010-09-21 00:00:00-04:00,1142.8199462890625,1148.5899658203125,1136.219970703125,1139.780029296875,4175660000,0.0,0.0,-0.0025673131207138568,0.05687874584544336,,,,,,,,,,-1,53,-1,1202.260009765625,-0.051968775440622186,False
2010-09-22 00:00:00-04:00,1139.489990234375,1144.3800048828125,1131.5799560546875,1134.280029296875,3911070000,0.0,0.0,-0.004837172794451643,0.05407758266164613,,,,,,,,,,-1,53,-2,1202.260009765625,-0.05654349301862114,False
2010-09-23 00:00:00-04:00,1131.0999755859375,1136.77001953125,1122.7900390625,1124.8299560546875,3847850000,0.0,0.0,-0.008366240177841381,0.07721957282601363,,,,,,,,,,-1,53,-3,1202.260009765625,-0.064403750504878,False
2010-09-24 00:00:00-04:00,1131.68994140625,1148.9000244140625,1131.68994140625,1148.6700439453125,4123950000,0.0,0.0,0.020972915547808245,0.10835694234715729,,,,,,,,,,1,54,1,1202.260009765625,-0.04457435611682669,False
2010-09-27 00:00:00-04:00,1148.6400146484375,1149.9200439453125,1142.0,1142.1600341796875,3587860000,0.0,0.0,-0.005683553181933576,0.10591910247446765,,,,,,,,,,-1,55,-1,1202.260009765625,-0.049989166318235696,False
2010-09-28 00:00:00-04:00,1142.31005859375,1150.0,1132.0899658203125,1147.699951171875,4025840000,0.0,0.0,0.004838660735848585,0.11543103496461786,,,,,,,,,,1,56,1,1202.260009765625,-0.045381247110087466,False
2010-09-29 00:00:00-04:00,1146.75,1148.6300048828125,1140.260009765625,1144.72998046875,3990280000,0.0,0.0,-0.002591112883144724,0.10749519619401549,,,,,,,,,,-1,57,-1,1202.260009765625,-0.047851570234037986,False
2010-09-30 00:00:00-04:00,1145.969970703125,1157.1600341796875,1136.0799560546875,1141.199951171875,4284160000,0.0,0.0,-0.00308848670645526,0.07355668647929632,,,,,,,,,,-1,57,-2,1202.260009765625,-0.050787731520449866,False
2010-10-01 00:00:00-04:00,1143.489990234375,1150.300048828125,1139.4200439453125,1146.239990234375,4298910000,0.0,0.0,0.004406714359894576,0.0685947458875332,,,,,,,,,,1,58,1,1202.260009765625,-0.04659559419444621,False
2010-10-04 00:00:00-04:00,1144.9599609375,1148.1600341796875,1131.8699951171875,1137.030029296875,3604110000,0.0,0.0,-0.008067386519721716,0.053349295601181936,,,,,,,,,,-1,59,-1,1202.260009765625,-0.05425613422962166,False
2010-10-05 00:00:00-04:00,1140.6800537109375,1162.760009765625,1140.6800537109375,1160.75,4068840000,0.0,0.0,0.02064672250716406,0.07326338450239335,,,,,,,,,,1,60,1,1202.260009765625,-0.03452664933412963,False
2010-10-06 00:00:00-04:00,1159.81005859375,1162.3299560546875,1154.8499755859375,1159.969970703125,4073160000,0.0,0.0,-0.0006722304595956211,0.05732933130722474,,,,,,,,,,-1,61,-1,1202.260009765625,-0.03517545183154203,False
2010-10-07 00:00:00-04:00,1161.5699462890625,1163.8699951171875,1151.4100341796875,1158.06005859375,3910550000,0.0,0.0,-0.0016478755817934904,0.05583659939022462,,,,,,,,,,-1,61,-2,1202.260009765625,-0.036764053376849466,False
2010-10-08 00:00:00-04:00,1158.3599853515625,1167.72998046875,1155.5799560546875,1165.1500244140625,3871420000,0.0,0.0,0.006103613171284074,0.060744824005094934,,,,,,,,,,1,62,1,1202.260009765625,-0.030866854964923036,False
2010-10-11 00:00:00-04:00,1165.3199462890625,1168.6800537109375,1162.02001953125,1165.3199462890625,2505900000,0.0,0.0,0.00014582627318711122,0.09013355997903232,,,,,,,,,,1,62,2,1202.260009765625,-0.03072551958520503,False
2010-10-12 00:00:00-04:00,1164.280029296875,1172.5799560546875,1155.7099609375,1169.77001953125,4076170000,0.0,0.0,0.0038114836641496563,0.08798097405527315,,,,,,,,,,1,62,3,1202.260009765625,-0.0270240962607654,False
2010-10-13 00:00:00-04:00,1171.3199462890625,1184.3800048828125,1171.3199462890625,1178.0999755859375,4969410000,0.0,0.0,0.007095785561559261,0.08372488544783972,,,,,,,,,,1,62,4,1202.260009765625,-0.020095515099431267,False
2010-10-14 00:00:00-04:00,1177.8199462890625,1178.8900146484375,1166.7099609375,1173.81005859375,4969410000,0.0,0.0,-0.003648032184403023,0.0929795528457229,,,,,,,,,,-1,63,-1,1202.260009765625,-0.023663725767125186,False
2010-10-15 00:00:00-04:00,1177.469970703125,1181.199951171875,1167.1199951171875,1176.18994140625,5724910000,0.0,0.0,0.002025432873275127,0.07274129789657222,,,,,,,,,,1,64,1,1202.260009765625,-0.021684218178775853,False
2010-10-18 00:00:00-04:00,1176.8299560546875,1185.530029296875,1174.550048828125,1184.7099609375,4450050000,0.0,0.0,0.007217634690706231,0.07177251240293377,,,,,,,,,,1,64,2,1202.260009765625,-0.014597548521593345,False
2010-10-19 00:00:00-04:00,1178.6400146484375,1178.6400146484375,1159.7099609375,1165.9000244140625,5600120000,0.0,0.0,-0.016004644029054833,0.04462995965714901,,,,,,,,,,-1,65,-1,1202.260009765625,-0.03024302984065045,False
2010-10-20 00:00:00-04:00,1166.739990234375,1182.93994140625,1166.739990234375,1178.1700439453125,5027880000,0.0,0.0,0.010469082613678416,0.056148950578347255,,,,,,,,,,1,66,1,1202.260009765625,-0.02003723456210502,False
